Date,Close,High,Low,Open,Volume,MA20,MA50,EMA20,EMA50,RSI,OBV,Fib23,Fib38,Fib50,Fib61,OilPrice,USDINR,SP500,NewsSentiment
2022-07-27,675.7520141601562,676.5218708292028,666.0564720450384,668.2939138771885,9212778,660.4436553955078,652.4567504882813,660.3119396518549,657.4044966289774,52.6526990248109,-227608906,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,97.26000213623047,79.84120178222656,4023.610107421875,0.17771599999999999
2022-07-28,681.7424926757812,685.1828537236895,678.9276731770548,680.8764259957169,17420406,662.1000732421875,653.7058605957031,662.3529447017527,658.3589289374477,55.699857812895836,-210188500,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,96.41999816894531,79.84739685058594,4072.429931640625,0.17771599999999999
2022-07-29,690.0907592773438,692.2079091114783,680.9967358477592,691.9192202105274,20019736,664.0355682373047,654.7957067871093,664.9946413279994,659.60331580757,57.7251302718346,-190168764,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,98.62000274658203,79.57150268554688,4130.2900390625,0.17771599999999999
2022-08-01,695.8407592773438,696.9474098698968,688.0939701842794,692.4003980885738,13193036,666.2128509521484,656.1636669921875,667.9323668469846,661.0243935215099,65.16884641500964,-176975728,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,93.88999938964844,79.1948013305664,4118.6298828125,0.17771599999999999
2022-08-02,688.1901245117188,695.0948694760442,684.7257404575668,693.8438451640611,15036510,668.0809814453125,657.2347448730469,669.8616771007688,662.0897173854266,72.47055562817022,-192012238,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,94.41999816894531,78.95570373535156,4091.18994140625,0.17771599999999999
2022-08-03,689.8021240234375,690.8366465072402,681.8147505490226,685.6400109407862,10975498,669.581021118164,658.2432727050781,671.7607672838801,663.1764794885701,76.18139934198405,-181036740,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.66000366210938,78.60449981689453,4155.169921875,0.17771599999999999
2022-08-04,688.984130859375,696.1053785024752,679.8659665183745,692.8815779882993,12012206,670.4495300292969,658.8707177734375,673.4010876244034,664.1885451953128,73.54225273832631,-193048946,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.54000091552734,79.11830139160156,4151.93994140625,0.17771599999999999
2022-08-05,686.6505126953125,691.4140267889854,683.8116110098687,689.5134375282818,9268982,671.1700836181641,659.2075378417969,674.6629376311568,665.0694074578963,78.65904906839285,-202317928,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,89.01000213623047,79.15489959716797,4145.18994140625,0.17771599999999999
2022-08-08,703.4913330078125,704.6701705018421,686.6744848885744,687.1075476112192,15357736,672.5149475097656,659.7897497558594,677.4084990956002,666.5761509379313,82.90999346717328,-186960192,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.76000213623047,79.41059875488281,4140.06005859375,0.17771599999999999
2022-08-10,705.5363159179688,708.0383647964982,697.2361719881424,703.154500244152,17353102,674.3072967529297,660.5341162109376,680.0873387929686,668.1040018130736,81.55196580912784,-169607090,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,91.93000030517578,79.57839965820312,4210.240234375,0.17771599999999999
2022-08-11,714.8709716796875,717.4211844953526,709.5059977383994,715.2559294113627,18301766,677.3831665039063,661.4083984375,683.4000657345608,669.9380020938581,85.58817578796769,-151305324,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,94.33999633789062,79.0978012084961,4207.27001953125,0.17771599999999999
2022-08-12,714.6063842773438,716.6032424347316,710.1796051866049,714.5341973586324,8850370,680.6093994140625,662.3712170410156,686.3720960719687,671.6897046980362,82.09224096114505,-160155694,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,92.08999633789062,79.61399841308594,4280.14990234375,0.17771599999999999
2022-08-16,722.7861938476562,725.8415975092017,716.0017398840251,719.2496224051965,12563756,683.9799774169921,663.5438232421875,689.840105383939,673.6934900612677,83.56128359863222,-147591938,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.52999877929688,79.55290222167969,4305.2001953125,0.17771599999999999
2022-08-17,726.5151977539062,727.8865140946783,714.8949848396419,721.7516252798,12384350,687.885855102539,664.8088134765625,693.3329713239359,675.7649310436427,85.81561448799187,-135207588,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.11000061035156,79.14600372314453,4274.0400390625,0.17771599999999999
2022-08-18,727.3812866210938,728.4398909455316,721.5832502964957,721.7516472669315,8342138,691.8230102539062,666.2436547851562,696.5756680189033,677.7891032260469,84.99675639536231,-126865450,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.5,79.35970306396484,4283.740234375,0.17771599999999999
2022-08-19,718.407470703125,727.5255752850977,716.9398856976162,726.563239868054,8063702,694.9024841308594,667.4528283691407,698.6548873221625,679.3819814219414,73.88713793660148,-134929152,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.7699966430664,79.7667007446289,4228.47998046875,0.17771599999999999
2022-08-22,707.4850463867188,716.1460665835506,706.2099399993691,714.4379561754013,8234066,697.5392852783203,668.3444323730469,699.4958548521203,680.4840630922441,60.964568716498945,-143163218,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.2300033569336,79.91790008544922,4137.990234375,0.17771599999999999
2022-08-23,705.2957153320312,710.1795210324121,697.8857201939286,699.2811184238794,14966884,699.302767944336,669.4482312011719,700.0482225168737,681.4570696488256,56.240090618474305,-158130102,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,93.73999786376953,79.88379669189453,4128.72998046875,0.17771599999999999
2022-08-24,708.6879272460938,709.9630335639699,702.1199755407531,703.4191637412739,13455520,701.1372192382812,670.8556457519531,700.8710515387041,682.5249470356767,64.33385859572266,-144674582,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,94.88999938964844,79.85449981689453,4140.77001953125,0.17771599999999999
2022-08-25,704.838623046875,715.400291243383,701.0614676554292,712.0802217563679,11823040,702.847769165039,672.3265759277343,701.2489154918633,683.3999936405696,60.19580609435708,-156497622,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,92.5199966430664,79.79679870605469,4199.1201171875,0.17771599999999999
2022-08-26,704.9588623046875,712.9943990116683,703.0822963230394,708.303013425697,7706176,704.3081115722656,673.8436975097657,701.6022437597512,684.2454399224299,60.93547098609344,-148791446,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,93.05999755859375,79.88289642333984,4057.659912109375,0.17771599999999999
2022-08-29,692.5929565429688,695.7686523374972,687.3963207073368,691.438142053239,8653178,704.850634765625,675.3651513671875,700.744216405772,684.5727936835026,53.5766319317655,-157444624,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,97.01000213623047,79.95909881591797,4030.610107421875,0.17771599999999999
2022-08-30,715.0634155273438,716.9158997056655,694.3732012935722,695.9851015854548,10135400,706.099267578125,677.254697265625,702.1079496554455,685.7685049340147,56.52295075988762,-147309224,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,91.63999938964844,79.96790313720703,3986.159912109375,0.17771599999999999
2022-09-01,708.3511352539062,716.6753023262013,702.023767412422,704.7904820543832,22403136,706.7247863769531,678.6982019042969,702.7025387600609,686.6540986997132,51.50734486617649,-169712360,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.61000061035156,79.54879760742188,3966.85009765625,0.17771599999999999
2022-09-02,714.774658203125,717.1804968372654,705.0069298539969,708.351080797229,12038086,708.0540130615234,680.1315991210937,703.8522644213051,687.7568662413346,49.94676400734103,-157674274,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.87000274658203,79.716796875,3924.260009765625,0.17771599999999999
2022-09-05,719.369873046875,721.2704621778411,714.101050906599,715.0633864131738,12131932,709.5324005126953,681.7175280761719,705.3301319094546,688.9965925409232,52.51266392922752,-145542342,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,,79.72450256347656,,0.17771599999999999
2022-09-06,716.627197265625,724.951423073854,715.2317990033503,721.2223729044177,12238696,710.9145538330079,683.2014489746093,706.4060428957565,690.0801461229541,46.55353901872399,-157781038,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.87999725341797,79.78299713134766,3908.18994140625,0.17771599999999999
2022-09-07,713.2349853515625,716.9399535633776,707.9421400567993,707.9421400567993,9776206,712.2437774658204,684.4380493164062,707.056418367738,690.9881794006842,42.540521230663316,-167557244,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,81.94000244140625,79.89510345458984,3979.8701171875,0.17771599999999999
2022-09-08,720.5968627929688,721.7516772237872,713.1628440120845,716.9881044068499,11164690,713.0990539550781,685.798310546875,708.3459845034744,692.1493046902455,46.44837237835973,-156392554,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,83.54000091552734,79.6498031616211,4006.179931640625,0.17771599999999999
2022-09-09,721.0780029296875,726.0821594471598,718.8887248344994,719.9231885431478,15128888,713.8761383056641,687.2677966308594,709.5585576869232,693.2837638677655,51.5344570727971,-141263666,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.79000091552734,79.706298828125,4067.360107421875,0.17771599999999999
2022-09-12,718.6481323242188,723.6763119278681,716.9399632796035,721.7516408855068,11080492,714.0649963378906,688.707451171875,710.4242314619038,694.2784453400693,57.10786942686546,-152344158,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,87.77999877929688,79.65579986572266,4110.41015625,0.17771599999999999
2022-09-13,728.054931640625,729.4022248737516,721.0539759192867,721.2223728893526,13001966,714.7374237060546,690.2962670898437,712.1033457646391,695.6030138862303,63.27165305287135,-139342192,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,87.30999755859375,79.35530090332031,3932.68994140625,0.17771599999999999
2022-09-14,735.537109375,740.4690789237419,718.0706961615213,718.8887165967504,20219760,715.3749694824219,691.9793920898437,714.3351327751498,697.1690573644981,64.94382862209419,-119122432,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.4800033569336,79.60240173339844,3946.010009765625,0.17771599999999999
2022-09-15,731.7117919921875,741.4554391702014,727.5256559583752,736.1866756721654,13539372,715.634799194336,693.5677258300781,715.9900527005819,698.5236748391535,64.96117414074085,-132661804,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.0999984741211,79.45369720458984,3901.35009765625,0.17771599999999999
2022-09-16,718.26318359375,728.8247925761237,713.5717978693896,723.2432582308112,20560046,715.1788940429688,694.9164392089843,716.2065413570741,699.297773458012,56.44976311002276,-153221850,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.11000061035156,79.8490982055664,3873.330078125,0.17771599999999999
2022-09-19,723.002685546875,728.4880099183553,712.1283056005058,716.4588155669953,12076038,715.4086547851563,696.1804663085937,716.8537931846743,700.2273781263242,65.91938080202547,-141145812,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.7300033569336,79.68949890136719,3899.889892578125,0.17771599999999999
2022-09-20,731.7117919921875,733.299669100902,726.5152154056927,728.4879914821296,10781668,716.6199920654296,697.3824230957031,718.2688406901517,701.4620613709783,60.18245523918599,-130364144,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,84.44999694824219,79.7074966430664,3855.929931640625,0.17771599999999999
2022-09-21,730.5810546875,732.0967448746909,724.1574768560039,725.6009801321287,9072304,717.8842590332031,698.5492553710938,719.441432499423,702.6039829867003,64.59254344528503,-139436448,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,82.94000244140625,79.76270294189453,3789.929931640625,0.17771599999999999
2022-09-22,715.0153198242188,726.6355334380704,713.4515245419652,722.7140042906975,12048144,718.2006286621094,699.3176806640626,719.0198979589273,703.0907022049859,50.14104962671751,-151484592,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,83.48999786376953,80.05069732666016,3757.989990234375,0.17771599999999999
2022-09-23,695.8407592773438,709.7224372346395,691.438062580459,708.4473309391279,15806252,717.7507354736329,699.8407092285156,716.8123609416336,702.8063906465652,38.22252556056661,-167290844,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,78.73999786376953,81.06220245361328,3693.22998046875,0.17771599999999999
2022-09-26,686.4579467773438,691.1733552416581,682.2958342078718,685.8324052401812,8923486,716.8256896972656,700.5027966308594,713.9214643545583,702.1652750467542,35.840082044465575,-176214330,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,76.70999908447266,81.25479888916016,3655.0400390625,0.17771599999999999
2022-09-27,680.299072265625,692.881621797613,677.0030846314178,689.2247583187195,12639700,716.2109954833984,701.1071435546875,710.7193317746598,701.3077767006281,34.93285397414677,-188854030,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,78.5,81.61579895019531,3647.2900390625,0.17771599999999999
2022-09-28,668.6066284179688,678.7351736760943,666.8503544937673,676.5218139126857,11816132,713.8881561279297,701.3717834472657,706.7085981216417,700.0253784444806,27.12254978847018,-200670162,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,82.1500015258789,81.72460174560547,3719.0400390625,0.17771599999999999
2022-09-29,665.1422119140625,674.6933797809945,663.434101683277,671.8545371114053,14410388,711.7277099609375,701.7066748046875,702.7498946733008,698.6574108382069,26.016066544049536,-215080550,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,81.2300033569336,81.42870330810547,3640.469970703125,0.17771599999999999
2022-09-30,683.9078369140625,688.7676199193113,656.7940432846984,663.4341823816585,15781756,710.1843688964843,702.4120678710938,700.9554129819447,698.0789960561531,36.93450414769266,-199298794,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,79.48999786376953,81.48059844970703,3585.6201171875,0.17771599999999999
2022-10-03,679.9862670898438,682.22370896109,674.1641488370536,678.4224718418965,11541112,708.2151885986328,702.8754333496094,698.9583514684113,697.3694771336642,31.14384754509466,-210839906,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,83.62999725341797,81.52130126953125,3678.429931640625,0.17771599999999999
2022-10-04,699.13671875,701.5425574242946,686.2173768162974,687.8292769808156,11538526,707.3406646728515,703.7631872558594,698.9753388285626,697.438780739553,36.91854624387257,-199301380,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.5199966430664,81.49500274658203,3790.929931640625,0.17771599999999999
2022-10-06,691.4381103515625,703.7559939592081,690.0908170525987,702.4808875755999,12549198,706.2508209228515,704.1914282226562,698.2575075450388,697.2034602894727,35.91859364343084,-211850578,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.44999694824219,81.6488037109375,3744.52001953125,0.17771599999999999
2022-10-07,688.4547729492188,690.4515719276419,683.4265352110768,688.1901072180511,13297994,704.6437164306641,704.5205456542968,697.3239137740084,696.860374451599,38.75474959923997,-225148572,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,92.63999938964844,82.3489990234375,3639.659912109375,0.17771599999999999
2022-10-10,680.8524169921875,686.1452626366498,672.7687746952154,677.4842424911661,13109302,702.632437133789,704.7250415039063,695.7551997947874,696.2326113088035,34.434981184671514,-238257874,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,91.12999725341797,82.8322982788086,3612.389892578125,0.17771599999999999
2022-10-11,673.9476318359375,681.8147129301799,673.3701952846903,674.1641338324686,14521620,700.397412109375,704.6889538574219,693.6782885606112,695.358690404492,28.381080041410016,-252779494,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,89.3499984741211,82.42070007324219,3588.840087890625,0.17771599999999999
2022-10-12,678.350341796875,680.7802037798269,672.3357447059547,675.1745875438293,9225050,697.9121826171875,704.6211108398437,692.2184841069221,694.6916962382965,30.91935160204241,-243554444,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,87.2699966430664,82.2739028930664,3577.030029296875,0.17771599999999999
2022-10-13,670.5553588867188,676.6421426191388,665.9361602736982,674.6212615810351,14714234,694.6630950927735,704.2304028320312,690.1553293240456,693.7451730642604,32.780476319703624,-258268678,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,89.11000061035156,82.19999694824219,3669.909912109375,0.17771599999999999
2022-10-14,692.400390625,696.249732615966,680.9726565893199,681.8147001498437,12849920,692.6975250244141,704.1615954589844,690.3691446860413,693.6924364904862,48.694535656567474,-245418758,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.61000061035156,82.19210052490234,3583.070068359375,0.17771599999999999
2022-10-17,696.033203125,701.3500712981873,686.6263505116987,690.475692350587,18410500,691.5860260009765,704.31845703125,690.908578823085,693.7842312730578,53.79916200048531,-227008258,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.45999908447266,82.41280364990234,3677.949951171875,0.17771599999999999
2022-10-18,694.7340087890625,703.9002774553204,692.8815247929514,701.5666257336586,10561108,690.1725921630859,704.4170947265625,691.2729054865114,693.8214774550644,55.957055159093585,-237569366,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,82.81999969482422,82.1947021484375,3719.97998046875,0.17771599999999999
2022-10-19,701.8553466796875,710.8772419458467,699.329216005163,704.4295823817055,12967040,688.6797698974609,704.6745190429688,692.2807570287187,694.136531190038,64.25916085783166,-224602326,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.55000305175781,82.2863998413086,3695.159912109375,0.17771599999999999
2022-10-20,697.1159057617188,699.0886819198254,694.0845252418784,694.8062769145736,7898078,687.0065124511718,704.8838269042968,692.7412473842425,694.2533694227486,63.56401034667578,-232500404,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.9800033569336,82.99700164794922,3665.780029296875,0.17771599999999999
2022-10-21,692.2079467773438,701.3742163513118,689.9945867678867,698.6556066854753,10492606,685.8661437988281,704.6581591796875,692.6904568502521,694.1731567606125,53.99026179995317,-242993010,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.05000305175781,82.82569885253906,3752.75,0.17771599999999999
2022-10-24,703.0101318359375,703.948385410148,699.7622496749542,699.7622496749542,2167794,686.2246124267579,704.6076354980469,693.673283039365,694.519704841698,60.38184817555372,-240825216,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,84.58000183105469,82.54129791259766,3797.340087890625,0.17771599999999999
2022-10-25,698.1262817382812,706.2580282452401,695.287380341186,703.0341691638182,13773394,686.8080291748047,704.2727416992187,694.0973781535474,694.6611392450588,49.477100111876254,-254598610,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.31999969482422,82.7614974975586,3859.110107421875,0.17771599999999999
2022-10-27,699.8104248046875,706.0415240061888,698.2947345638005,704.6702075925484,15937276,687.7835968017578,703.9768225097656,694.6414778346084,694.8630720330356,54.62027218014926,-238661334,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,89.08000183105469,82.04959869384766,3807.300048828125,0.17771599999999999
2022-10-28,701.87939453125,705.8731104708331,696.4422340345699,697.6932584749202,10474278,689.4472351074219,703.5586865234375,695.3308032342885,695.13822196233,57.48392115017791,-228187056,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,87.9000015258789,82.44249725341797,3901.06005859375,0.17771599999999999
2022-10-31,720.1637573242188,720.7892989018973,705.9933903964011,708.2789372387135,12830528,692.1983123779297,703.4316577148437,697.6958464809486,696.1196155998427,69.58286789042933,-215356528,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.52999877929688,82.23919677734375,3871.97998046875,0.17771599999999999
2022-11-01,728.1270751953125,735.7054670237125,721.2223299433629,723.4356897777316,19073756,694.4092742919922,703.4465734863281,700.5940587394595,697.3748102091818,76.70772170986994,-196282772,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.37000274658203,82.72899627685547,3856.10009765625,0.17771599999999999
2022-11-02,728.5841674804688,735.34459771333,727.33314310533,729.931460645262,12720406,696.8391693115234,703.650107421875,703.2597833814604,698.5987066808706,75.76498460733201,-183562366,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,90.0,82.68450164794922,3759.68994140625,0.17771599999999999
2022-11-03,725.3844604492188,731.4952673413037,720.3081172240958,720.6449111524606,10332352,698.1515563964844,704.008095703125,705.3668954831516,699.6491284864234,79.51310861423221,-193894718,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.16999816894531,82.88839721679688,3719.889892578125,0.17771599999999999
2022-11-04,720.38037109375,729.4984772519798,716.7475307718796,723.2914009917648,10818060,699.5986694335937,704.3097888183594,706.7967503032086,700.4621184588839,68.39615145692781,-204712778,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,92.61000061035156,82.68180084228516,3770.550048828125,0.17771599999999999
2022-11-07,725.9859008789062,727.5256141338776,717.9503644757295,726.5632786654467,9835834,701.4752258300781,704.6557482910156,708.624288453275,701.4630511812214,69.19523523056812,-194876944,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,91.79000091552734,81.9749984741211,3806.800048828125,0.17771599999999999
2022-11-09,725.7693481445312,730.38854669658,723.6762802249166,728.9932072410344,9269790,703.7210723876954,705.0743627929687,710.2571512810136,702.416239369176,70.16891685527317,-204146734,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.83000183105469,81.40519714355469,3748.570068359375,0.17771599999999999
2022-11-10,733.6605224609375,734.7431498920162,719.3698638652188,720.3562225050898,12774182,706.7067169189453,705.6483959960938,712.4860437743397,703.6415054613833,70.46444555104016,-191372552,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.47000122070312,81.34380340576172,3956.3701171875,0.17771599999999999
2022-11-11,775.2334594726562,787.6716345011165,740.0360255728266,743.4041999414936,56722338,711.5508728027344,707.3012060546876,718.4619881265603,706.4490332647413,84.09999925399141,-134650214,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,88.95999908447266,80.48290252685547,3992.929931640625,0.17771599999999999
2022-11-14,777.1099853515625,783.341084117066,768.9060518544665,775.6424002436796,19195390,716.8786041259766,708.5421374511719,724.0475116717986,709.2200511786217,88.06909956119009,-115454824,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.87000274658203,80.49700164794922,3957.25,0.17771599999999999
2022-11-15,779.0106201171875,781.0074781111963,772.3945632755499,781.0074781111963,11030202,721.209115600586,709.9553271484375,729.2820934285023,711.9569364105779,87.03406727799641,-104424622,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,86.91999816894531,80.99199676513672,3991.72998046875,0.17771599999999999
2022-11-16,785.6988525390625,790.0774674383857,775.6424345375626,778.8422119111716,13578150,725.6923980712891,711.3738110351562,734.6551181056985,714.8487764369606,91.93555646875824,-90846472,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,85.58999633789062,81.07140350341797,3958.7900390625,0.17771599999999999
2022-11-17,778.6016845703125,785.0493448148255,776.5567214275272,778.577602685876,12100930,729.8857818603516,712.558447265625,738.8405053880426,717.3488906294311,85.87085429872502,-102947402,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,81.63999938964844,81.49530029296875,3946.56005859375,0.17771599999999999
2022-11-18,776.5567016601562,780.9353167659891,772.3945885635269,779.9729811938807,10459232,733.620849609375,713.7570373535157,742.4325240806248,719.6707657038936,84.00534518880201,-113406634,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,80.08000183105469,81.52490234375,3965.340087890625,0.17771599999999999
2022-11-21,768.59326171875,775.6423807100551,765.1529007022125,773.549312831949,8344816,737.1947174072266,714.8642028808594,744.9240229033034,721.5892950642349,74.34098839010665,-121751450,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,79.7300033569336,81.5198974609375,3949.93994140625,0.17771599999999999
2022-11-22,767.4625244140625,771.9614309133688,765.537853506441,769.8683630485893,8546314,740.9574462890625,715.8015161132812,747.0705468567089,723.3882453292819,71.22825532722248,-130297764,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,80.94999694824219,81.72769927978516,4003.580078125,0.17771599999999999
2022-11-23,769.45947265625,772.2742924421901,766.9814468242063,772.2742924421901,10185738,744.2799133300781,716.7691455078125,749.2028255042843,725.1949602175706,71.69863406055131,-120112026,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,77.94000244140625,81.71499633789062,4027.260009765625,0.17771599999999999
2022-11-24,781.9698486328125,785.2658362595581,769.4594860453441,772.7313917879773,17197960,748.4720916748047,718.0355798339843,752.3234943736679,727.421426537858,77.33611364524958,-102914066,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,,81.63289642333984,,0.17771599999999999
2022-11-25,778.3610229492188,785.1213945985398,776.6528539412901,784.1590590980275,8410496,752.3996215820313,719.0417016601563,754.8032589999109,729.4190578627112,78.39292044285489,-111324562,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,76.27999877929688,81.65540313720703,4026.1201171875,0.17771599999999999
2022-11-28,769.9887084960938,773.4530928760762,767.0054918764588,771.2638148082744,16105980,755.8050872802735,719.7307336425781,756.2494922852617,731.0100246254062,70.97952280404422,-127430542,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,77.23999786376953,81.6697006225586,3963.93994140625,0.17771599999999999
2022-11-29,768.8339233398438,775.8108561300074,766.4280844466838,768.5452344199248,12638236,758.2385955810547,720.4731762695312,757.4480095285553,732.4933148348393,70.35013175078566,-140068778,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,78.19999694824219,81.65029907226562,3957.6298828125,0.17771599999999999
2022-11-30,773.9342651367188,776.0754969244954,768.4730227722782,768.4730227722782,15184806,760.528955078125,721.5865979003906,759.0181291102851,734.1184502079226,69.54689720834362,-124883972,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,80.55000305175781,81.63089752197266,4080.110107421875,0.17771599999999999
2022-12-01,779.2511596679688,787.6715951691663,777.0859048248036,780.4540790252827,20446366,763.0623046875,722.7115673828125,760.9450844014931,735.8883604530666,53.00896298517505,-104437606,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,81.22000122070312,81.3052978515625,4076.570068359375,0.17771599999999999
2022-12-02,773.2847290039062,778.8181584847341,772.3464753255907,774.680127315897,7811078,765.4573181152343,723.5430261230468,762.120288649342,737.3548847658801,47.30053469855045,-112248684,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,79.9800033569336,81.16220092773438,4071.699951171875,0.17771599999999999
2022-12-05,776.0994873046875,776.893425827618,768.0399276122688,774.6559840761946,11592622,768.2432739257813,724.4533947753906,763.451640902232,738.8742809995344,47.97179495466135,-100656062,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,76.93000030517578,81.42250061035156,3998.840087890625,0.17771599999999999
2022-12-06,775.2334594726562,776.4604020366052,769.8684271238768,770.3495948908293,12353092,770.7056518554688,725.6577575683593,764.57371886132,740.3001311859218,42.06494284204301,-113009154,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,74.25,81.89900207519531,3941.260009765625,0.17771599999999999
2022-12-07,774.8966064453125,778.8181354914701,772.0095998448971,776.6769624240152,11674720,773.1620147705078,727.2388745117188,765.5568510121765,741.6568557517786,46.86985003083536,-124683874,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,72.01000213623047,82.37220001220703,3933.919921875,0.17771599999999999
2022-12-08,779.2511596679688,782.378749996985,772.2742273955479,774.6800661101757,14803634,775.4415466308594,729.0947387695312,766.8610708841567,743.1311422277656,52.19085543907432,-109880240,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,71.45999908447266,82.25350189208984,3963.510009765625,0.17771599999999999
2022-12-09,784.8087158203125,786.637118107019,779.4917884600618,782.3787950839879,11963384,775.9203094482422,731.184931640625,768.5703704018857,744.7655569294752,63.72158316186132,-97916856,924.059287700228,864.3968131418944,816.1764569920084,767.9561008421224,71.0199966430664,82.2791976928711,3934.3798828125,0.17771599999999999
